timeStamp,,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1.70E+12,,5235,Men's Belts Category,200,OK,Users: 1-50,text,TRUE,,464501,1858,50,50,https://www.aliexpress.com/w/wholesale-Men's-Belts.html?spm=a2g0o.categorymp.0.0.74cezvzpzvzpyF&isFromCategory=y&categoryUrlParams=%7B%22q%22%3A%22Men%27s+Belts%22%2C%22s%22%3A%22qp_nw%22%2C%22osf%22%3A%22category_navigate%22%2C%22sg_search_params%22%3A%22on___%2528%2520prism_tag_id%253A%25271000338524%2527%2520%2529%22%2C%22guide_trace%22%3A%2265349224-abe8-4ee3-a2e4-727a5a38ed04%22%2C%22scene_id%22%3A%2232124%22%2C%22searchBizScene%22%3A%22openSearch%22%2C%22recog_lang%22%3A%22en%22%2C%22bizScene%22%3A%22category_navigate%22%2C%22guideModule%22%3A%22category_navigate_vertical%22%2C%22postCatIds%22%3A%22200000297%2C36%2C1501%2C18%2C200003922%22%2C%22scene%22%3A%22category_navigate%22%7D,,2868,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,2331,Add to Cart,200,OK,Users: 1-11,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,2331,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,2058
1.70E+12,,11590,Men's Belts Category,200,OK,Users: 1-13,text,TRUE,,475191,1857,50,50,https://www.aliexpress.com/w/wholesale-Men's-Belts.html?spm=a2g0o.categorymp.0.0.74cezvzpzvzpyF&isFromCategory=y&categoryUrlParams=%7B%22q%22%3A%22Men%27s+Belts%22%2C%22s%22%3A%22qp_nw%22%2C%22osf%22%3A%22category_navigate%22%2C%22sg_search_params%22%3A%22on___%2528%2520prism_tag_id%253A%25271000338524%2527%2520%2529%22%2C%22guide_trace%22%3A%2265349224-abe8-4ee3-a2e4-727a5a38ed04%22%2C%22scene_id%22%3A%2232124%22%2C%22searchBizScene%22%3A%22openSearch%22%2C%22recog_lang%22%3A%22en%22%2C%22bizScene%22%3A%22category_navigate%22%2C%22guideModule%22%3A%22category_navigate_vertical%22%2C%22postCatIds%22%3A%22200000297%2C36%2C1501%2C18%2C200003922%22%2C%22scene%22%3A%22category_navigate%22%7D,,2212,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,288,Subcategory of Men's Belt,200,OK,Users: 1-18,text,TRUE,,2605,1230,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,283,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,10197,Men's Belts Category,200,OK,Users: 1-23,text,TRUE,,460641,1856,50,50,https://www.aliexpress.com/w/wholesale-Men's-Belts.html?spm=a2g0o.categorymp.0.0.74cezvzpzvzpyF&isFromCategory=y&categoryUrlParams=%7B%22q%22%3A%22Men%27s+Belts%22%2C%22s%22%3A%22qp_nw%22%2C%22osf%22%3A%22category_navigate%22%2C%22sg_search_params%22%3A%22on___%2528%2520prism_tag_id%253A%25271000338524%2527%2520%2529%22%2C%22guide_trace%22%3A%2265349224-abe8-4ee3-a2e4-727a5a38ed04%22%2C%22scene_id%22%3A%2232124%22%2C%22searchBizScene%22%3A%22openSearch%22%2C%22recog_lang%22%3A%22en%22%2C%22bizScene%22%3A%22category_navigate%22%2C%22guideModule%22%3A%22category_navigate_vertical%22%2C%22postCatIds%22%3A%22200000297%2C36%2C1501%2C18%2C200003922%22%2C%22scene%22%3A%22category_navigate%22%7D,,1279,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,277,Subcategory of Men's Belt,200,OK,Users: 1-24,text,TRUE,,2317,1230,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,271,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,248,Subcategory of Men's Belt,200,OK,Users: 1-9,text,TRUE,,2640,1230,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,227,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,335,Subcategory of Men's Belt,200,OK,Users: 1-39,text,TRUE,,2581,1232,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,304,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,13745,Men's Belts Category,200,OK,Users: 1-16,text,TRUE,,468274,1857,50,50,https://www.aliexpress.com/w/wholesale-Men's-Belts.html?spm=a2g0o.categorymp.0.0.74cezvzpzvzpyF&isFromCategory=y&categoryUrlParams=%7B%22q%22%3A%22Men%27s+Belts%22%2C%22s%22%3A%22qp_nw%22%2C%22osf%22%3A%22category_navigate%22%2C%22sg_search_params%22%3A%22on___%2528%2520prism_tag_id%253A%25271000338524%2527%2520%2529%22%2C%22guide_trace%22%3A%2265349224-abe8-4ee3-a2e4-727a5a38ed04%22%2C%22scene_id%22%3A%2232124%22%2C%22searchBizScene%22%3A%22openSearch%22%2C%22recog_lang%22%3A%22en%22%2C%22bizScene%22%3A%22category_navigate%22%2C%22guideModule%22%3A%22category_navigate_vertical%22%2C%22postCatIds%22%3A%22200000297%2C36%2C1501%2C18%2C200003922%22%2C%22scene%22%3A%22category_navigate%22%7D,,1375,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,1258,Add to Cart,200,OK,Users: 1-17,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,1258,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,1082
1.70E+12,,1233,Add to Cart,200,OK,Users: 1-19,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,1233,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,1043
1.70E+12,,4547,Add to Cart,200,OK,Users: 1-6,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,4547,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,4357
1.70E+12,,1235,Add to Cart,200,OK,Users: 1-4,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,1234,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,1053
1.70E+12,,1388,Add to Cart,200,OK,Users: 1-35,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,1388,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,1192
1.70E+12,,492,Subcategory of Men's Belt,200,OK,Users: 1-22,text,TRUE,,2624,1230,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,491,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,4616,Open Item detail,200,,Users: 1-5,text,TRUE,,626,1169,50,50,https://wp.aliexpress.com/wp.html,,4616,UTF-8,1,0,DESKTOP-2QTKDAK,0,4274
1.70E+12,,5585,Open Item detail,200,,Users: 1-8,text,TRUE,,626,1168,50,50,https://wp.aliexpress.com/wp.html,,5585,UTF-8,1,0,DESKTOP-2QTKDAK,0,5241
1.70E+12,,253,Subcategory of Men's Belt,200,OK,Users: 1-29,text,TRUE,,2610,1231,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,249,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,351,Subcategory of Men's Belt,200,OK,Users: 1-31,text,TRUE,,2306,1229,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,342,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,6528,Men's Belts Category,200,OK,Users: 1-46,text,TRUE,,461770,1858,50,50,https://www.aliexpress.com/w/wholesale-Men's-Belts.html?spm=a2g0o.categorymp.0.0.74cezvzpzvzpyF&isFromCategory=y&categoryUrlParams=%7B%22q%22%3A%22Men%27s+Belts%22%2C%22s%22%3A%22qp_nw%22%2C%22osf%22%3A%22category_navigate%22%2C%22sg_search_params%22%3A%22on___%2528%2520prism_tag_id%253A%25271000338524%2527%2520%2529%22%2C%22guide_trace%22%3A%2265349224-abe8-4ee3-a2e4-727a5a38ed04%22%2C%22scene_id%22%3A%2232124%22%2C%22searchBizScene%22%3A%22openSearch%22%2C%22recog_lang%22%3A%22en%22%2C%22bizScene%22%3A%22category_navigate%22%2C%22guideModule%22%3A%22category_navigate_vertical%22%2C%22postCatIds%22%3A%22200000297%2C36%2C1501%2C18%2C200003922%22%2C%22scene%22%3A%22category_navigate%22%7D,,3317,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,1038,Home Page,200,OK,Users: 1-36,text,TRUE,,42801,1254,50,50,https://www.aliexpress.com/p/calp-plus/index.html?spm=a2g0o.home.category.4.24ea2145Ycofrx&categoryTab=accessories,,668,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,504,Subcategory of Men's Belt,200,OK,Users: 1-25,text,TRUE,,2293,1232,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,504,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,1335,Open Item detail,200,,Users: 1-18,text,TRUE,,626,1168,50,50,https://wp.aliexpress.com/wp.html,,1335,UTF-8,1,0,DESKTOP-2QTKDAK,0,1002
1.70E+12,,7077,Add to Cart,200,OK,Users: 1-1,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,7077,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,6813
1.70E+12,,2593,Add to Cart,200,OK,Users: 1-14,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,2593,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,2242
1.70E+12,,1486,Open Item detail,200,,Users: 1-9,text,TRUE,,626,1168,50,50,https://wp.aliexpress.com/wp.html,,1486,UTF-8,1,0,DESKTOP-2QTKDAK,0,1066
1.70E+12,,1486,Open Item detail,200,,Users: 1-39,text,TRUE,,626,1170,50,50,https://wp.aliexpress.com/wp.html,,1486,UTF-8,1,0,DESKTOP-2QTKDAK,0,1065
1.70E+12,,563,Subcategory of Men's Belt,200,OK,Users: 1-26,text,TRUE,,2317,1230,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,563,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,277,Subcategory of Men's Belt,200,OK,Users: 1-30,text,TRUE,,2613,1233,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,267,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,879,Add to Cart,200,OK,Users: 1-5,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,879,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,670
1.70E+12,,2749,Add to Cart,200,OK,Users: 1-15,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,2749,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,1250
1.70E+12,,774,Add to Cart,200,OK,Users: 1-18,text,TRUE,,10038,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,774,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,551
1.70E+12,,282,Subcategory of Men's Belt,200,OK,Users: 1-10,text,TRUE,,2581,1232,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,272,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,240,Subcategory of Men's Belt,200,OK,Users: 1-33,text,TRUE,,2304,1231,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,235,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,785,Add to Cart,200,OK,Users: 1-9,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,785,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,583
1.70E+12,,501,Subcategory of Men's Belt,200,OK,Users: 1-27,text,TRUE,,2305,1230,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,501,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,1000,Add to Cart,200,OK,Users: 1-39,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,1000,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,825
1.70E+12,,1445,Open Item detail,200,,Users: 1-29,text,TRUE,,626,1169,50,50,https://wp.aliexpress.com/wp.html,,1445,UTF-8,1,0,DESKTOP-2QTKDAK,0,1102
1.70E+12,,1425,Open Item detail,200,,Users: 1-31,text,TRUE,,626,1167,50,50,https://wp.aliexpress.com/wp.html,,1425,UTF-8,1,0,DESKTOP-2QTKDAK,0,1080
1.70E+12,,1357,Open Item detail,200,,Users: 1-25,text,TRUE,,626,1170,50,50,https://wp.aliexpress.com/wp.html,,1357,UTF-8,1,0,DESKTOP-2QTKDAK,0,1024
1.70E+12,,234,Subcategory of Men's Belt,200,OK,Users: 1-49,text,TRUE,,2602,1230,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,229,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,1810,Open Item detail,200,,Users: 1-22,text,TRUE,,626,1168,50,50,https://wp.aliexpress.com/wp.html,,1810,UTF-8,1,0,DESKTOP-2QTKDAK,0,1487
1.70E+12,,275,Subcategory of Men's Belt,200,OK,Users: 1-28,text,TRUE,,2581,1231,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,275,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,249,Subcategory of Men's Belt,200,OK,Users: 1-34,text,TRUE,,2609,1232,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,241,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,2923,Open Item detail,200,,Users: 1-24,text,TRUE,,626,1168,50,50,https://wp.aliexpress.com/wp.html,,2923,UTF-8,1,0,DESKTOP-2QTKDAK,0,2583
1.70E+12,,4660,Men's Belts Category,200,OK,Users: 1-44,text,TRUE,,481249,1856,50,50,https://www.aliexpress.com/w/wholesale-Men's-Belts.html?spm=a2g0o.categorymp.0.0.74cezvzpzvzpyF&isFromCategory=y&categoryUrlParams=%7B%22q%22%3A%22Men%27s+Belts%22%2C%22s%22%3A%22qp_nw%22%2C%22osf%22%3A%22category_navigate%22%2C%22sg_search_params%22%3A%22on___%2528%2520prism_tag_id%253A%25271000338524%2527%2520%2529%22%2C%22guide_trace%22%3A%2265349224-abe8-4ee3-a2e4-727a5a38ed04%22%2C%22scene_id%22%3A%2232124%22%2C%22searchBizScene%22%3A%22openSearch%22%2C%22recog_lang%22%3A%22en%22%2C%22bizScene%22%3A%22category_navigate%22%2C%22guideModule%22%3A%22category_navigate_vertical%22%2C%22postCatIds%22%3A%22200000297%2C36%2C1501%2C18%2C200003922%22%2C%22scene%22%3A%22category_navigate%22%7D,,1450,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,9702,Open Item detail,200,,Users: 1-2,text,TRUE,,626,1183,50,50,https://wp.aliexpress.com/wp.html,,9702,UTF-8,1,0,DESKTOP-2QTKDAK,0,9327
1.70E+12,,1423,Open Item detail,200,,Users: 1-26,text,TRUE,,626,1168,50,50,https://wp.aliexpress.com/wp.html,,1423,UTF-8,1,0,DESKTOP-2QTKDAK,0,1078
1.70E+12,,627,Subcategory of Men's Belt,200,OK,Users: 1-48,text,TRUE,,2613,1230,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,625,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,2635,Go to Cart Page,200,OK,Users: 1-3,text,TRUE,,412597,2464,50,50,https://www.aliexpress.com/gcp/300000512/nnmixupdatev3?spm=a2g0o.home.3fornn.1.2cc821450XPtZs&productIds=1005005634994756&pvid=2faac082-3fd7-47ec-89ce-d9d1d7d5288a&pha_manifest=ssr&pinPids=1005005634994756%3A12000033830484264&_immersiveMode=true&disableNav=YES&channelLinkTag=nn_newgcp&scm=1007.44007.350746.0&scm-url=1007.44007.350746.0&utparam=%257B%2522process_id%2522%253A%25221001%2522%252C%2522x_object_type%2522%253A%2522product%2522%252C%2522pvid%2522%253A%25222faac082-3fd7-47ec-89ce-d9d1d7d5288a%2522%252C%2522belongs%2522%253A%255B%257B%2522id%2522%253A%2522477005%2522%252C%2522type%2522%253A%2522dataset%2522%257D%255D%252C%2522pageSize%2522%253A%252220%2522%252C%2522language%2522%253A%2522en%2522%252C%2522scm%2522%253A%25221007.44007.350746.0%2522%252C%2522countryId%2522%253A%2522PK%2522%252C%2522tpp_buckets%2522%253A%252221669%25230%2523265320%252344_21669%25234190%252319165%2523782_null%2522%252C%2522x_object_id%2522%253A%25221005005634994756%2522%257D&scm_id=1007.44007.350746.0,,1201,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,1526,Open Item detail,200,,Users: 1-30,text,TRUE,,626,1171,50,50,https://wp.aliexpress.com/wp.html,,1526,UTF-8,1,0,DESKTOP-2QTKDAK,0,1185
1.70E+12,,258,Subcategory of Men's Belt,200,OK,Users: 1-37,text,TRUE,,2310,1231,50,50,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,246,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,5638,Men's Belts Category,200,OK,Users: 1-40,text,TRUE,,469191,1857,50,50,https://www.aliexpress.com/w/wholesale-Men's-Belts.html?spm=a2g0o.categorymp.0.0.74cezvzpzvzpyF&isFromCategory=y&categoryUrlParams=%7B%22q%22%3A%22Men%27s+Belts%22%2C%22s%22%3A%22qp_nw%22%2C%22osf%22%3A%22category_navigate%22%2C%22sg_search_params%22%3A%22on___%2528%2520prism_tag_id%253A%25271000338524%2527%2520%2529%22%2C%22guide_trace%22%3A%2265349224-abe8-4ee3-a2e4-727a5a38ed04%22%2C%22scene_id%22%3A%2232124%22%2C%22searchBizScene%22%3A%22openSearch%22%2C%22recog_lang%22%3A%22en%22%2C%22bizScene%22%3A%22category_navigate%22%2C%22guideModule%22%3A%22category_navigate_vertical%22%2C%22postCatIds%22%3A%22200000297%2C36%2C1501%2C18%2C200003922%22%2C%22scene%22%3A%22category_navigate%22%7D,,1397,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,5520,Men's Belts Category,200,OK,Users: 1-43,text,TRUE,,506961,1856,50,50,https://www.aliexpress.com/w/wholesale-Men's-Belts.html?spm=a2g0o.categorymp.0.0.74cezvzpzvzpyF&isFromCategory=y&categoryUrlParams=%7B%22q%22%3A%22Men%27s+Belts%22%2C%22s%22%3A%22qp_nw%22%2C%22osf%22%3A%22category_navigate%22%2C%22sg_search_params%22%3A%22on___%2528%2520prism_tag_id%253A%25271000338524%2527%2520%2529%22%2C%22guide_trace%22%3A%2265349224-abe8-4ee3-a2e4-727a5a38ed04%22%2C%22scene_id%22%3A%2232124%22%2C%22searchBizScene%22%3A%22openSearch%22%2C%22recog_lang%22%3A%22en%22%2C%22bizScene%22%3A%22category_navigate%22%2C%22guideModule%22%3A%22category_navigate_vertical%22%2C%22postCatIds%22%3A%22200000297%2C36%2C1501%2C18%2C200003922%22%2C%22scene%22%3A%22category_navigate%22%7D,,1483,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,748,Add to Cart,200,OK,Users: 1-25,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,748,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,551
1.70E+12,,758,Add to Cart,200,OK,Users: 1-29,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,758,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,564
1.70E+12,,737,Add to Cart,200,OK,Users: 1-22,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,737,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,529
1.70E+12,,377,Home page,200,OK,Users: 1-3,text,TRUE,,8981,637,50,50,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,377,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,463,Subcategory of Men's Belt,200,OK,Users: 1-7,text,TRUE,,2604,1232,49,49,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,455,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,487,Subcategory of Men's Belt,200,OK,Users: 1-32,text,TRUE,,2323,1232,49,49,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,479,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,1491,Go to Cart Page,200,OK,Users: 1-35,text,TRUE,,427033,2445,49,49,https://www.aliexpress.com/gcp/300000512/nnmixupdatev3?spm=a2g0o.home.3fornn.1.2cc821450XPtZs&productIds=1005005634994756&pvid=2faac082-3fd7-47ec-89ce-d9d1d7d5288a&pha_manifest=ssr&pinPids=1005005634994756%3A12000033830484264&_immersiveMode=true&disableNav=YES&channelLinkTag=nn_newgcp&scm=1007.44007.350746.0&scm-url=1007.44007.350746.0&utparam=%257B%2522process_id%2522%253A%25221001%2522%252C%2522x_object_type%2522%253A%2522product%2522%252C%2522pvid%2522%253A%25222faac082-3fd7-47ec-89ce-d9d1d7d5288a%2522%252C%2522belongs%2522%253A%255B%257B%2522id%2522%253A%2522477005%2522%252C%2522type%2522%253A%2522dataset%2522%257D%255D%252C%2522pageSize%2522%253A%252220%2522%252C%2522language%2522%253A%2522en%2522%252C%2522scm%2522%253A%25221007.44007.350746.0%2522%252C%2522countryId%2522%253A%2522PK%2522%252C%2522tpp_buckets%2522%253A%252221669%25230%2523265320%252344_21669%25234190%252319165%2523782_null%2522%252C%2522x_object_id%2522%253A%25221005005634994756%2522%257D&scm_id=1007.44007.350746.0,,1086,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,323,Subcategory of Men's Belt,200,OK,Users: 1-50,text,TRUE,,2310,1233,49,49,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,321,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,255,Subcategory of Men's Belt,200,OK,Users: 1-13,text,TRUE,,2280,1232,49,49,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,245,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,243,Subcategory of Men's Belt,200,OK,Users: 1-23,text,TRUE,,2298,1231,49,49,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,235,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,1563,Open Item detail,200,,Users: 1-10,text,TRUE,,626,1170,49,49,https://wp.aliexpress.com/wp.html,,1563,UTF-8,1,0,DESKTOP-2QTKDAK,0,1088
1.70E+12,,1474,Open Item detail,200,,Users: 1-33,text,TRUE,,626,1169,49,49,https://wp.aliexpress.com/wp.html,,1474,UTF-8,1,0,DESKTOP-2QTKDAK,0,1052
1.70E+12,,515,Subcategory of Men's Belt,200,OK,Users: 1-42,text,TRUE,,2304,1231,49,49,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,505,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,1367,Open Item detail,200,,Users: 1-27,text,TRUE,,626,1168,49,49,https://wp.aliexpress.com/wp.html,,1367,UTF-8,1,0,DESKTOP-2QTKDAK,0,1024
1.70E+12,,7343,Open Item detail,200,,Users: 1-12,text,TRUE,,626,1171,49,49,https://wp.aliexpress.com/wp.html,,7343,UTF-8,1,0,DESKTOP-2QTKDAK,0,7000
1.70E+12,,574,Subcategory of Men's Belt,200,OK,Users: 1-21,text,TRUE,,2289,1232,49,49,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,571,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,229,Home page,200,OK,Users: 1-35,text,TRUE,,8981,637,49,49,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,229,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,333,Subcategory of Men's Belt,200,OK,Users: 1-16,text,TRUE,,2282,1232,48,48,https://www.aliexpress.com/?spm=a2g0o.productlist.logo.1.2d6cOJmwOJmwHS,,331,UTF-8,1,0,DESKTOP-2QTKDAK,0,0
1.70E+12,,873,Add to Cart,200,OK,Users: 1-2,text,TRUE,,8981,637,48,48,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,873,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,664
1.70E+12,,865,Add to Cart,200,OK,Users: 1-26,text,TRUE,,8981,637,48,48,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,865,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,658
1.70E+12,,1427,Open Item detail,200,,Users: 1-34,text,TRUE,,626,1170,48,48,https://wp.aliexpress.com/wp.html,,1427,UTF-8,1,0,DESKTOP-2QTKDAK,0,1078
1.70E+12,,717,Add to Cart,200,OK,Users: 1-33,text,TRUE,,8981,637,48,48,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,717,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,543
1.70E+12,,796,Add to Cart,200,OK,Users: 1-27,text,TRUE,,8981,637,48,48,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,796,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,621
1.70E+12,,1887,Open Item detail,200,,Users: 1-28,text,TRUE,,626,1169,48,48,https://wp.aliexpress.com/wp.html,,1887,UTF-8,1,0,DESKTOP-2QTKDAK,0,1533
1.70E+12,,1695,Add to Cart,200,OK,Users: 1-24,text,TRUE,,8981,637,48,48,https://is.alicdn.com/js/6v/biz/common/store-proxy/store-proxy2.html?iframe_delete=true,,1695,ISO-8859-1,1,0,DESKTOP-2QTKDAK,0,1267
