timeStamp,elapsed,label,responseCode,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
0.0,-0.18325088257791652,Open Repository 1,200,Users 1-42,text,1,0.0,0.8791103359358207,-0.21395306358502453,0.6298987269683614,0.6298987269683614,-0.3320574146888875,-0.04476614810358452,-0.21569109373958728
0.0,0.23698065410579686,Open Repository 1,200,Users 1-15,text,1,0.0,0.8792014318443239,-0.195923209744411,0.6298987269683614,0.6298987269683614,-0.32539837920132314,-0.04476614810358452,-0.21569109373958728
0.0,-0.168206233119913,Open Repository 1,200,Users 1-29,text,1,0.0,0.8792621624499926,-0.2157560489690859,0.6298987269683614,0.6298987269683614,-0.3284717801955836,-0.04476614810358452,-0.21569109373958728
0.0,-0.15896004230718166,Open Repository 1,200,Users 1-35,text,1,0.0,0.8937362901343794,-0.2950874058677855,0.6298987269683614,0.6298987269683614,-0.2859563997749805,-0.04476614810358452,-0.21569109373958728
0.0,-0.2349668650898037,Open Repository 1,200,Users 1-45,text,1,0.0,0.8938982384161627,-0.30229934740403086,0.6298987269683614,0.6298987269683614,-0.328984013694627,-0.04476614810358452,-0.21569109373958728
0.0,-0.23904145765134632,Login,422,Users 1-26,text,0,0.0,-1.0452097570519805,0.7398262045834317,0.6298987269683614,0.6298987269683614,-0.20707244092229515,-0.04476614810358452,-0.21569109373958728
0.0,-0.11280744579278539,Open Repository 1,200,Users 1-37,text,1,0.0,0.8909123169707822,-0.19772619512847234,0.6298987269683614,0.6298987269683614,-0.2746872627960254,-0.04476614810358452,-0.21569109373958728
0.0,-0.14281838715953202,Open Repository 1,200,Users 1-22,text,1,0.0,0.8911856046962916,-0.22837694665751537,0.6298987269683614,0.6298987269683614,-0.31720264321662855,-0.04476614810358452,-0.21569109373958728
0.0,0.37238249922782873,Open Repository 1,200,Users 1-44,text,1,0.0,0.8791913100767124,-0.226573961273454,0.6298987269683614,0.6298987269683614,-0.2705893948036781,-0.04476614810358452,-0.21569109373958728
0.0,0.017579516176578606,Open Repository 1,200,Users 1-39,text,1,0.0,0.8819747961698636,-0.28787546433154004,0.6298987269683614,0.6298987269683614,-0.2762239632931557,-0.04476614810358452,-0.21569109373958728
0.0,-0.21357525414170492,Open Repository 2,200,Users 1-1,text,1,0.0,0.8737761644045817,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.11896827908682843,-0.04476614810358452,-0.21569109373958728
0.0,-0.17941136266415522,Open Repository 1,200,Users 1-2,text,1,0.0,0.8793735018937187,-0.20674112204877912,0.6298987269683614,0.6298987269683614,-0.3238616787041929,-0.04476614810358452,-0.21569109373958728
0.0,-0.24201904452324285,Open Repository 2,200,Users 1-7,text,1,0.0,0.8735332419819066,-0.2157560489690859,0.6298987269683614,0.6298987269683614,-0.32744731319749676,-0.04476614810358452,-0.21569109373958728
0.0,-0.25048165984336984,Open Repository 2,200,Users 1-10,text,1,0.0,0.8738571385454733,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.3335941151860177,-0.04476614810358452,-0.21569109373958728
0.0,-0.2081685832427349,Open Repository 2,200,Users 1-9,text,1,0.0,0.8845153598403399,-0.2229679905053313,0.6298987269683614,0.6298987269683614,-0.11384594409639431,-0.04476614810358452,-0.21569109373958728
0.0,0.9215122044449578,Login,422,Users 1-34,text,0,0.0,-1.0451591482139233,0.7217963507428182,0.6298987269683614,0.6298987269683614,7.205970757233951,-0.04476614810358452,-0.21569109373958728
0.0,-0.24914958150594246,Open Repository 2,200,Users 1-11,text,1,0.0,0.8739279909187536,-0.21395306358502453,0.6298987269683614,0.6298987269683614,-0.33103294769080066,-0.04476614810358452,-0.21569109373958728
0.0,-0.23794445196170022,Open Repository 2,200,Users 1-12,text,1,0.0,0.8844343856994483,-0.19231723897628827,0.6298987269683614,0.6298987269683614,-0.32130051120897585,-0.04476614810358452,-0.21569109373958728
0.0,-0.252127168377839,Open Repository 2,200,Users 1-18,text,1,0.0,0.873938112686365,-0.2031351512806564,0.6298987269683614,0.6298987269683614,-0.3141292422223681,-0.04476614810358452,-0.21569109373958728
0.0,-0.25338088916600593,Open Repository 2,200,Users 1-14,text,1,0.0,0.8738166514750275,-0.20133216589659506,0.6298987269683614,0.6298987269683614,-0.3335941151860177,-0.04476614810358452,-0.21569109373958728
0.0,-0.25541818544677725,Open Repository 2,200,Users 1-13,text,1,0.0,0.87369519026369,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.3341063486850611,-0.04476614810358452,-0.21569109373958728
0.0,-0.25479132505269375,Open Repository 2,200,Users 1-17,text,1,0.0,0.8739178691511421,-0.195923209744411,0.6298987269683614,0.6298987269683614,-0.33103294769080066,-0.04476614810358452,-0.21569109373958728
0.0,-0.2528323863211829,Open Repository 2,200,Users 1-20,text,1,0.0,0.8735332419819066,-0.21755903435314725,0.6298987269683614,0.6298987269683614,-0.3341063486850611,-0.04476614810358452,-0.21569109373958728
0.0,-0.1929672186862105,Open Repository 2,200,Users 1-4,text,1,0.0,0.9062164295993086,-0.2157560489690859,0.6298987269683614,0.6298987269683614,-0.06569599518631367,-0.04476614810358452,-0.21569109373958728
0.0,-0.23426164714645978,Open Repository 2,200,Users 1-16,text,1,0.0,0.8734927549114608,-0.1995291805125337,0.6298987269683614,0.6298987269683614,-0.33103294769080066,-0.04476614810358452,-0.21569109373958728
0.0,-0.22752289791006236,Open Repository 2,200,Users 1-27,text,1,0.0,0.8734927549114608,-0.1869082828241042,0.6298987269683614,0.6298987269683614,-0.33154518118984405,-0.04476614810358452,-0.21569109373958728
0.0,-0.22548560162929104,Open Repository 2,200,Users 1-28,text,1,0.0,0.873938112686365,-0.20854410743284046,0.6298987269683614,0.6298987269683614,-0.32642284619941,-0.04476614810358452,-0.21569109373958728
0.0,-0.20620964451122403,Open Repository 2,200,Users 1-43,text,1,0.0,0.87369519026369,-0.22837694665751537,0.6298987269683614,0.6298987269683614,-0.07542843166813848,-0.04476614810358452,-0.21569109373958728
0.0,-0.19986268302112878,Open Repository 2,200,Users 1-3,text,1,0.0,0.8739988432920338,-0.21395306358502453,0.6298987269683614,0.6298987269683614,-0.328984013694627,-0.04476614810358452,-0.21569109373958728
0.0,-0.22540724408003063,Open Repository 2,200,Users 1-5,text,1,0.0,0.9067022744446587,-0.226573961273454,0.6298987269683614,0.6298987269683614,-0.24907558784385486,-0.04476614810358452,-0.21569109373958728
0.0,-0.21012752197424578,Open Repository 2,200,Users 1-23,text,1,0.0,0.8736142161227983,-0.22116500512126996,0.6298987269683614,0.6298987269683614,-0.33154518118984405,-0.04476614810358452,-0.21569109373958728
0.0,-0.1315349000660294,Open Repository 1,200,Users 1-34,text,1,0.0,0.8791710665414895,-0.20674112204877912,0.6298987269683614,0.6298987269683614,-0.29517660275776186,-0.04476614810358452,-0.21569109373958728
0.0,-0.2120081031564962,Open Repository 2,200,Users 1-41,text,1,0.0,0.8736142161227983,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.3320574146888875,-0.04476614810358452,-0.21569109373958728
0.0,-0.12424764798480892,Open Repository 2,200,Users 1-31,text,1,0.0,0.88500120468569,-0.21034709281690184,0.6298987269683614,0.6298987269683614,-0.300298937748196,-0.04476614810358452,-0.21569109373958728
0.0,-0.23669073117353326,Open Repository 2,200,Users 1-25,text,1,0.0,0.8844546292346712,-0.21034709281690184,0.6298987269683614,0.6298987269683614,-0.3320574146888875,-0.04476614810358452,-0.21569109373958728
0.0,-0.24288097756510765,Open Repository 2,200,Users 1-46,text,1,0.0,0.9064492302543722,-0.21395306358502453,0.6298987269683614,0.6298987269683614,-0.3300084806927138,-0.04476614810358452,-0.21569109373958728
0.0,-0.19868731978222226,Open Repository 2,200,Users 1-8,text,1,0.0,0.9063176472754232,-0.22116500512126996,0.6298987269683614,0.6298987269683614,-0.32539837920132314,-0.04476614810358452,-0.21569109373958728
0.0,-0.17329947382184127,Open Repository 2,200,Users 1-36,text,1,0.0,0.8844546292346712,-0.2157560489690859,0.6298987269683614,0.6298987269683614,-0.3320574146888875,-0.04476614810358452,-0.21569109373958728
0.0,-0.19798210183887832,Open Repository 3,200,Users 1-7,text,1,0.0,0.7095606066762665,-0.22116500512126996,0.6298987269683614,0.6298987269683614,-0.2004134054347308,-0.04476614810358452,-0.1337245359174298
0.0,-0.16812787557065256,Open Repository 3,200,Users 1-1,text,1,0.0,0.709439145464929,-0.22477097588939265,0.6298987269683614,0.6298987269683614,-0.013448178283885727,-0.04476614810358452,-0.10445076526665928
0.0,-0.1916351403487831,Open Repository 2,200,Users 1-24,text,1,0.0,0.8848392564039067,-0.18330231205598152,0.6298987269683614,0.6298987269683614,-0.33154518118984405,-0.04476614810358452,-0.21569109373958728
0.0,-0.17768749658042565,Open Repository 2,200,Users 1-47,text,1,0.0,0.8845659686783972,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.33103294769080066,-0.04476614810358452,-0.21569109373958728
0.0,-0.18403445807052088,Open Repository 2,200,Users 1-38,text,1,0.0,0.8844546292346712,-0.2157560489690859,0.6298987269683614,0.6298987269683614,-0.3300084806927138,-0.04476614810358452,-0.21569109373958728
0.0,-0.17917629001637392,Open Repository 3,200,Users 1-10,text,1,0.0,0.7067669988155038,-0.22477097588939265,0.6298987269683614,0.6298987269683614,0.058264511582191834,-0.04476614810358452,-0.13567612062748116
0.0,-0.18450460336608349,Open Repository 2,200,Users 1-48,text,1,0.0,0.8846773081221233,-0.21034709281690184,0.6298987269683614,0.6298987269683614,-0.32078827770993246,-0.04476614810358452,-0.21569109373958728
0.0,-0.22399680819334278,Open Repository 2,200,Users 1-32,text,1,0.0,0.8843534115585566,-0.20854410743284046,0.6298987269683614,0.6298987269683614,-0.33103294769080066,-0.04476614810358452,-0.21569109373958728
0.0,-0.18998963181431394,Open Repository 2,200,Users 1-30,text,1,0.0,0.8849404740800213,-0.21395306358502453,0.6298987269683614,0.6298987269683614,-0.3305207141917572,-0.04476614810358452,-0.21569109373958728
0.0,-0.15754960642049382,Open Repository 2,200,Users 1-49,text,1,0.0,0.8846975516573462,-0.23017993204157672,0.6298987269683614,0.6298987269683614,-0.32949624719367043,-0.04476614810358452,-0.21569109373958728
0.0,-0.15958690270126513,Open Repository 2,200,Users 1-50,text,1,0.0,0.8737761644045817,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.2823707652816766,-0.04476614810358452,-0.21569109373958728
0.0,-0.21592598061951798,Open Repository 3,200,Users 1-11,text,1,0.0,0.70930756248598,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.23063518187829207,-0.04476614810358452,-0.11664816970448033
0.0,-0.2336347867523763,Open Repository 2,200,Users 1-40,text,1,0.0,0.8735332419819066,-0.19772619512847234,0.6298987269683614,0.6298987269683614,-0.3120803082261944,-0.04476614810358452,-0.21569109373958728
0.0,-0.2202356458288419,Open Repository 2,200,Users 1-33,text,1,0.0,0.8846773081221233,-0.20133216589659506,0.6298987269683614,0.6298987269683614,-0.24907558784385486,-0.04476614810358452,-0.13567612062748116
0.0,-0.22321323270073842,Open Repository 2,200,Users 1-21,text,1,0.0,0.8844141421642253,-0.2031351512806564,0.6298987269683614,0.6298987269683614,-0.24753888734672463,-0.04476614810358452,-0.13909139387007108
0.0,-0.21122452766389185,Open Repository 3,200,Users 1-12,text,1,0.0,0.7093581713240373,-0.19772619512847234,0.6298987269683614,0.6298987269683614,-0.2331963493735091,-0.04476614810358452,-0.12103923530209591
0.0,-0.2097357342279436,Open Repository 3,200,Users 1-18,text,1,0.0,0.7095201196058207,-0.20854410743284046,0.6298987269683614,0.6298987269683614,-0.2183415779012502,-0.04476614810358452,-0.13421243209494266
0.0,-0.21953042788549798,Open Repository 3,200,Users 1-14,text,1,0.0,0.7068479729563955,-0.20674112204877912,0.6298987269683614,0.6298987269683614,-0.22961071488020524,-0.04476614810358452,-0.1312850550298656
0.0,-0.21326182394466317,Open Repository 2,200,Users 1-29,text,1,0.0,0.9065605696980983,-0.22116500512126996,0.6298987269683614,0.6298987269683614,-0.19324213644812305,-0.04476614810358452,-0.08347122963360708
0.0,-0.2073066502008701,Open Repository 2,200,Users 1-15,text,1,0.0,0.9062974037402003,-0.20133216589659506,0.6298987269683614,0.6298987269683614,-0.19734000444047034,-0.04476614810358452,-0.11128131175183907
0.0,-0.2157692655209971,Open Repository 3,200,Users 1-17,text,1,0.0,0.7096517025847697,-0.20133216589659506,0.6298987269683614,0.6298987269683614,-0.20143787243281763,-0.04476614810358452,-0.10396286908914644
0.0,-0.19907910752852442,Open Repository 3,200,Users 1-13,text,1,0.0,0.706969434167733,-0.22477097588939265,0.6298987269683614,0.6298987269683614,-0.2091213749184688,-0.04476614810358452,-0.11323289646189044
0.0,-0.2076984379471723,Open Repository 3,200,Users 1-20,text,1,0.0,0.7092569536479227,-0.2229679905053313,0.6298987269683614,0.6298987269683614,-0.22909848138116182,-0.04476614810358452,-0.1278697817872757
0.0,-0.23935488784838807,Open Repository 2,200,Users 1-45,text,1,0.0,0.9067427615151045,-0.22116500512126996,0.6298987269683614,0.6298987269683614,-0.2680282273084611,-0.04476614810358452,-0.21569109373958728
0.0,-0.1967283810507114,Open Repository 3,200,Users 1-4,text,1,0.0,0.7092771971831456,-0.22116500512126996,0.6298987269683614,0.6298987269683614,-0.08669756864709352,-0.04476614810358452,-0.030290546284707287
0.0,-0.19469108476994007,Open Repository 3,200,Users 1-16,text,1,0.0,0.7095099978382092,-0.20493813666471777,0.6298987269683614,0.6298987269683614,-0.06876939618057414,-0.04476614810358452,0.03703912621206491
0.0,-0.17384797666666432,Open Repository 2,200,Users 1-35,text,1,0.0,0.9066617873742129,-0.21395306358502453,0.6298987269683614,0.6298987269683614,-0.32591061270036653,-0.04476614810358452,-0.21569109373958728
0.0,-0.22101922132144625,Open Repository 3,200,Users 1-28,text,1,0.0,0.7096618243523811,-0.21395306358502453,0.6298987269683614,0.6298987269683614,-0.245489953350551,-0.04476614810358452,-0.13421243209494266
0.0,-0.2175714891539871,Open Repository 3,200,Users 1-27,text,1,0.0,0.7093581713240373,-0.19231723897628827,0.6298987269683614,0.6298987269683614,-0.22961071488020524,-0.04476614810358452,-0.11762396205950601
0.0,-0.22485874123520758,Open Repository 3,200,Users 1-43,text,1,0.0,0.7094189019297061,-0.23378590280969944,0.6298987269683614,0.6298987269683614,-0.23934315136203005,-0.04476614810358452,-0.13567612062748116
0.0,-0.21334018149392361,Open Repository 2,200,Users 1-22,text,1,0.0,0.9066516656066014,-0.23378590280969944,0.6298987269683614,0.6298987269683614,-0.2506122883409851,-0.04476614810358452,-0.13567612062748116
0.0,-0.2131051088461423,Open Repository 2,200,Users 1-37,text,1,0.0,0.8738976256159192,-0.2031351512806564,0.6298987269683614,0.6298987269683614,-0.2516367553390719,-0.04476614810358452,-0.13762770533753255
0.0,-0.1967283810507114,Open Repository 3,200,Users 1-3,text,1,0.0,0.7095808502114894,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.25266122233715876,-0.04476614810358452,-0.1395792900475839
0.0,-0.20942230403090187,Open Repository 2,200,Users 1-44,text,1,0.0,0.9065706914657097,-0.23198291742563806,0.6298987269683614,0.6298987269683614,-0.21782934440220678,-0.04476614810358452,-0.10737814233173633
0.0,-0.22446695348890539,Open Repository 2,200,Users 1-2,text,1,0.0,0.9063378908106461,-0.21215007820096318,0.6298987269683614,0.6298987269683614,-0.25317345583620215,-0.04476614810358452,-0.13860349769255823
0.0,-0.21788491935102886,Open Repository 3,200,Users 1-41,text,1,0.0,0.7096010937467124,-0.22477097588939265,0.6298987269683614,0.6298987269683614,-0.25266122233715876,-0.04476614810358452,-0.13665191298250687
0.0,2.0033165295345245,Open Repository 1,200,Users 1-26,text,1,0.0,0.8915702318655271,-0.21755903435314725,0.6298987269683614,0.6298987269683614,-0.2598324913237665,-0.04476614810358452,-0.21569109373958728
0.0,0.40740832374724323,Open Repository 2,200,Users 1-39,text,1,0.0,0.9067225179798816,-0.20674112204877912,0.6298987269683614,0.6298987269683614,-0.22653731388594478,-0.04476614810358452,-0.21569109373958728
0.0,1.0018286924369038,Open Repository 2,200,Users 1-19,text,1,0.0,0.8849708393828556,-0.20854410743284046,0.6298987269683614,0.6298987269683614,-0.007813609794408203,-0.04476614810358452,-0.13616401680499401
0.0,0.7050102958383757,Open Repository 2,200,Users 1-42,text,1,0.0,0.9063682561134805,-0.2193620197372086,0.6298987269683614,0.6298987269683614,2.1543239896678306,-0.04476614810358452,1.44901066393423
0.0,-0.22344830534851973,Open Repository 3,200,Users 1-31,text,1,0.0,0.7094189019297061,-0.2157560489690859,0.6298987269683614,0.6298987269683614,-0.23831868436394324,-0.04476614810358452,-0.12347871618966012
0.0,0.9976757423261008,Open Repository 3,200,Users 1-9,text,1,0.0,0.7071617477523507,-0.22837694665751537,0.6298987269683614,0.6298987269683614,1.1984962804528252,-0.04476614810358452,0.16779530178550658
0.0,0.32082323181446243,Open Repository 3,200,Users 1-23,text,1,0.0,0.7091861012746425,-0.226573961273454,0.6298987269683614,0.6298987269683614,-0.16148365950743154,-0.04476614810358452,-0.08444702198863276
0.0,-0.22728782526228106,Open Repository 3,200,Users 1-25,text,1,0.0,0.7090342747604707,-0.2157560489690859,0.6298987269683614,0.6298987269683614,-0.2516367553390719,-0.04476614810358452,-0.13811560151504537
0.0,0.5426534537707542,Open Repository 3,200,Users 1-5,text,1,0.0,0.706726511745058,-0.23198291742563806,0.6298987269683614,0.6298987269683614,0.018310298656805765,-0.04476614810358452,0.07899819747816933
0.0,-0.22854154605044802,Open Repository 3,200,Users 1-46,text,1,0.0,0.7092367101126998,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.25675909032950606,-0.04476614810358452,-0.14055508240260958
0.0,-0.21921699768845623,Open Repository 2,200,Users 1-34,text,1,0.0,0.9062569166697545,-0.21215007820096318,0.6298987269683614,0.6298987269683614,-0.2506122883409851,-0.04476614810358452,-0.13616401680499401
0.0,-0.20918723138312056,Open Repository 3,200,Users 1-8,text,1,0.0,0.7095808502114894,-0.226573961273454,0.6298987269683614,0.6298987269683614,-0.3300084806927138,-0.04476614810358452,-0.21569109373958728
0.0,-0.21114617011463144,Open Repository 3,200,Users 1-36,text,1,0.0,0.7093480495564259,-0.22116500512126996,0.6298987269683614,0.6298987269683614,-0.20399903992803467,-0.04476614810358452,-0.13177295120737845
0.0,-0.23535865283610588,Go to Home Page,200,Users 1-1,text,1,0.0,0.9703074621150687,-0.18330231205598152,0.6298987269683614,0.6298987269683614,-0.31771487671567195,-0.04476614810358452,-0.21569109373958728
0.0,-0.2268960375159789,Go to Home Page,200,Users 1-7,text,1,0.0,0.9699430784810562,-0.1796963412878588,0.6298987269683614,0.6298987269683614,-0.3146414757214115,-0.04476614810358452,-0.21569109373958728
0.0,-0.20871708608755793,Open Repository 3,200,Users 1-24,text,1,0.0,0.708933057084356,-0.18871126820816558,0.6298987269683614,0.6298987269683614,-0.20656020742325173,-0.04476614810358452,-0.1254303008997115
0.0,-0.23825788215874197,Go to Home Page,200,Users 1-10,text,1,0.0,0.9696697907555467,-0.18330231205598152,0.6298987269683614,0.6298987269683614,-0.328984013694627,-0.04476614810358452,-0.21569109373958728
0.0,-0.19375079417881483,Open Repository 3,200,Users 1-47,text,1,0.0,0.7094796325353748,-0.22477097588939265,0.6298987269683614,0.6298987269683614,-0.19682777094142692,-0.04476614810358452,-0.09810811495899234
0.0,-0.1719673954844139,Open Repository 3,200,Users 1-48,text,1,0.0,0.7092670754155342,-0.2157560489690859,0.6298987269683614,0.6298987269683614,-0.1399698525476083,-0.04476614810358452,-0.11616027352696749
0.0,-0.17102710489328865,Open Repository 3,200,Users 1-32,text,1,0.0,0.7093278060212029,-0.21395306358502453,0.6298987269683614,0.6298987269683614,-0.15584909101795402,-0.04476614810358452,-0.12689398943225003
0.0,-0.20652307470826575,Go to Home Page,200,Users 1-11,text,1,0.0,0.9702467315094,-0.17789335590379746,0.6298987269683614,0.6298987269683614,-0.32078827770993246,-0.04476614810358452,-0.21569109373958728
0.0,-0.15292651101412816,Open Repository 3,200,Users 1-38,text,1,0.0,0.7070402865410131,-0.22116500512126996,0.6298987269683614,0.6298987269683614,-0.10513797461265632,-0.04476614810358452,-0.0883501914087355
0.0,-0.1550421648441599,Open Repository 3,200,Users 1-30,text,1,0.0,0.7068884600268412,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.12101721308300208,-0.04476614810358452,-0.03468161188232287
0.0,-0.16256448957316166,Open Repository 3,200,Users 1-49,text,1,0.0,0.7095909719791009,-0.23558888819376078,0.6298987269683614,0.6298987269683614,-0.10001563962222221,-0.04476614810358452,-0.021996311266988974
0.0,-0.16859802086621517,Open Repository 3,200,Users 1-50,text,1,0.0,0.7096517025847697,-0.22477097588939265,0.6298987269683614,0.6298987269683614,0.06287461307358254,-0.04476614810358452,-0.04687901632014392
0.0,-0.18426953071830218,Open Repository 3,200,Users 1-40,text,1,0.0,0.7089937876900249,-0.2031351512806564,0.6298987269683614,0.6298987269683614,0.016773598159675534,-0.04476614810358452,0.09997773311122155
0.0,-0.2496980843507655,Open Repository 3,200,Users 1-33,text,1,0.0,0.7094087801620946,-0.20674112204877912,0.6298987269683614,0.6298987269683614,-0.3305207141917572,-0.04476614810358452,-0.21569109373958728
0.0,-0.2501682296463281,Open Repository 3,200,Users 1-21,text,1,0.0,0.7090039094576362,-0.20854410743284046,0.6298987269683614,0.6298987269683614,-0.3335941151860177,-0.04476614810358452,-0.21569109373958728
0.0,-0.24483991629661853,Go to Home Page,200,Users 1-18,text,1,0.0,0.9702973403474572,-0.16707544359942933,0.6298987269683614,0.6298987269683614,-0.33103294769080066,-0.04476614810358452,-0.21569109373958728
0.0,-0.23794445196170022,Go to Home Page,200,Users 1-12,text,1,0.0,0.9700544179247822,-0.1562575312950612,0.6298987269683614,0.6298987269683614,-0.328984013694627,-0.04476614810358452,-0.21569109373958728
0.0,-0.24891450885816113,Go to Home Page,200,Users 1-14,text,1,0.0,0.9700645396923937,-0.16527245821536798,0.6298987269683614,0.6298987269683614,-0.33103294769080066,-0.04476614810358452,-0.21569109373958728
0.0,-0.2407653237350759,Open Repository 3,200,Users 1-29,text,1,0.0,0.7069896777029558,-0.226573961273454,0.6298987269683614,0.6298987269683614,-0.3284717801955836,-0.04476614810358452,-0.21569109373958728
0.0,-0.2407653237350759,Open Repository 3,200,Users 1-15,text,1,0.0,0.7070402865410131,-0.20674112204877912,0.6298987269683614,0.6298987269683614,-0.3248861457022797,-0.04476614810358452,-0.21569109373958728
0.0,-0.24538841914144158,Go to Home Page,200,Users 1-17,text,1,0.0,0.9700442961571708,-0.15986350206318392,0.6298987269683614,0.6298987269683614,-0.300298937748196,-0.04476614810358452,-0.21569109373958728
0.0,-0.22501545633372844,Go to Home Page,200,Users 1-13,text,1,0.0,0.9697811301992728,-0.18330231205598152,0.6298987269683614,0.6298987269683614,-0.33154518118984405,-0.04476614810358452,-0.21569109373958728
0.0,-0.2496980843507655,Go to Home Page,200,Users 1-20,text,1,0.0,0.9698823478753874,-0.18149932667192015,0.6298987269683614,0.6298987269683614,-0.3325696481879309,-0.04476614810358452,-0.21569109373958728
0.0,-0.24961972680150507,Open Repository 3,200,Users 1-45,text,1,0.0,0.7070099212381789,-0.226573961273454,0.6298987269683614,0.6298987269683614,-0.33103294769080066,-0.04476614810358452,-0.21569109373958728
0.0,-0.24648542483108765,Go to Home Page,200,Users 1-4,text,1,0.0,0.9697507648964384,-0.1796963412878588,0.6298987269683614,0.6298987269683614,-0.3305207141917572,-0.04476614810358452,-0.21569109373958728
0.0,-0.24554513423996244,Go to Home Page,200,Users 1-16,text,1,0.0,0.9702872185798458,-0.1634694728313066,0.6298987269683614,0.6298987269683614,-0.30951914073097736,-0.04476614810358452,-0.21569109373958728
0.0,-0.2181983495480706,Open Repository 3,200,Users 1-35,text,1,0.0,0.7074046701750257,-0.2193620197372086,0.6298987269683614,0.6298987269683614,-0.33154518118984405,-0.04476614810358452,-0.21569109373958728
0.0,-0.245466776690702,Go to Home Page,200,Users 1-28,text,1,0.0,0.9701455138332854,-0.1724843997516134,0.6298987269683614,0.6298987269683614,-0.3341063486850611,-0.04476614810358452,-0.21569109373958728
0.0,-0.24468320119809764,Go to Home Page,200,Users 1-27,text,1,0.0,0.9700645396923937,-0.15084857514287714,0.6298987269683614,0.6298987269683614,-0.3320574146888875,-0.04476614810358452,-0.21569109373958728
0.0,-0.2481309333655568,Go to Home Page,200,Users 1-43,text,1,0.0,0.9700442961571708,-0.19231723897628827,0.6298987269683614,0.6298987269683614,-0.33154518118984405,-0.04476614810358452,-0.21569109373958728
0.0,-0.24515334649366027,Open Repository 3,200,Users 1-22,text,1,0.0,0.7066860246746121,-0.2391948589618835,0.6298987269683614,0.6298987269683614,-0.3305207141917572,-0.04476614810358452,-0.21569109373958728
0.0,-0.2280714007548854,Open Repository 3,200,Users 1-37,text,1,0.0,0.7066455376041663,-0.20854410743284046,0.6298987269683614,0.6298987269683614,-0.3018356382453262,-0.04476614810358452,-0.21569109373958728
0.0,-0.24405634080401417,Open Repository 3,200,Users 1-44,text,1,0.0,0.7071718695199621,-0.23739187357782213,0.6298987269683614,0.6298987269683614,-0.3284717801955836,-0.04476614810358452,-0.21569109373958728
0.0,-0.2163961259150806,Go to Home Page,200,Users 1-3,text,1,0.0,0.9697305213612155,-0.17789335590379746,0.6298987269683614,0.6298987269683614,-0.3346185821841045,-0.04476614810358452,-0.21569109373958728
0.0,-0.21036259462202708,Open Repository 3,200,Users 1-2,text,1,0.0,0.7066860246746121,-0.21755903435314725,0.6298987269683614,0.6298987269683614,-0.11333371059735091,-0.04476614810358452,-0.21569109373958728
0.0,-0.2580039845723716,Go to Settings,200,Users 1-1,text,1,0.0,-0.7666587123846216,-0.26984561049092654,0.6298987269683614,0.6298987269683614,-0.33154518118984405,-0.04476614810358452,-0.21569109373958728
0.0,-0.23990339069321112,Go to Settings,200,Users 1-7,text,1,0.0,-0.7668611477368508,-0.2662396397228038,0.6298987269683614,0.6298987269683614,-0.21578041040603313,-0.04476614810358452,-0.21569109373958728
0.0,-0.25776891192459034,Go to Settings,200,Users 1-10,text,1,0.0,-0.766820660666405,-0.26984561049092654,0.6298987269683614,0.6298987269683614,-0.33154518118984405,-0.04476614810358452,-0.21569109373958728
0.0,-0.2438996257054933,Go to Home Page,200,Users 1-41,text,1,0.0,0.9702973403474572,-0.18330231205598152,0.6298987269683614,0.6298987269683614,-0.3346185821841045,-0.04476614810358452,-0.21569109373958728
0.0,-0.25808234212163206,Go to Settings,200,Users 1-11,text,1,0.0,-0.7667801735959591,-0.26443665433874247,0.6298987269683614,0.6298987269683614,-0.3341063486850611,-0.04476614810358452,-0.21569109373958728
0.0,-0.2580039845723716,Go to Settings,200,Users 1-12,text,1,0.0,-0.766820660666405,-0.2428008297300062,0.6298987269683614,0.6298987269683614,-0.3330818816869743,-0.04476614810358452,-0.21569109373958728
0.0,-0.23911981520060677,Go to Settings,200,Users 1-18,text,1,0.0,-0.7667498082931247,-0.25361874203437434,0.6298987269683614,0.6298987269683614,-0.20963360841751222,-0.04476614810358452,-0.21569109373958728
0.0,-0.25761219682606945,Go to Settings,200,Users 1-14,text,1,0.0,-0.7667498082931247,-0.25181575665031297,0.6298987269683614,0.6298987269683614,-0.33103294769080066,-0.04476614810358452,-0.21569109373958728
0.0,-0.2578472694738507,Go to Settings,200,Users 1-17,text,1,0.0,-0.7666789559198445,-0.2464068004981289,0.6298987269683614,0.6298987269683614,-0.3341063486850611,-0.04476614810358452,-0.21569109373958728
0.0,-0.25792562702311117,Go to Settings,200,Users 1-13,text,1,0.0,-0.7668611477368508,-0.26984561049092654,0.6298987269683614,0.6298987269683614,-0.3305207141917572,-0.04476614810358452,-0.21569109373958728
