timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700690000000,616,Check the locations of Rooms on Map-0,302.0,Found,Users 1-1,text,True,,2185,2110,11,11,https://4620401.fls.doubleclick.net/activityi;src=4620401;type=conve0;cat=p3pdp0;ord=1;num=825656512105;gclaw=Cj0KCQiA6vaqBhCbARIsACF9M6k7RYY6Dz0LWDB25lQg9_uQQNZVRonxy0Lg0mClb26xGY8GxVRLlqEaAosmEALw_wcB;auiddc=1220227041.1700680959;u11=2023-12-10;u12=2023-12-15;u1=5;u10=undefined;u16=Cotia;u17=BR;u19=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959;u7=1;u8=0;u9=0;u22=false;u21=visitor;u34=undefined;u5=1700680945_OWExOWIwMjc3MDE2;ps=1;pcor=1154538823;gtm=45He3b81v551874;gcs=G111;gcd=11n1n1l1l5;dma=0;uaa=x86;uab=64;uafvl=Google%2520Chrome%3B119.0.6045.160%7CChromium%3B119.0.6045.160%7CNot%253FA_Brand%3B24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0.0;uaw=0;epver=2;~oref=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959,616,0,420
1700690000000,212,Check the locations of Rooms on Map-1,200.0,OK,Users 1-1,text,True,,2616,2144,11,11,https://4620401.fls.doubleclick.net/activityi;dc_pre=CJPG2YLJ2IIDFVtVkQUdObUAbg;src=4620401;type=conve0;cat=p3pdp0;ord=1;num=825656512105;gclaw=Cj0KCQiA6vaqBhCbARIsACF9M6k7RYY6Dz0LWDB25lQg9_uQQNZVRonxy0Lg0mClb26xGY8GxVRLlqEaAosmEALw_wcB;auiddc=1220227041.1700680959;u11=2023-12-10;u12=2023-12-15;u1=5;u10=undefined;u16=Cotia;u17=BR;u19=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959;u7=1;u8=0;u9=0;u22=false;u21=visitor;u34=undefined;u5=1700680945_OWExOWIwMjc3MDE2;ps=1;pcor=1154538823;gtm=45He3b81v551874;gcs=G111;gcd=11n1n1l1l5;dma=0;uaa=x86;uab=64;uafvl=Google%2520Chrome%3B119.0.6045.160%7CChromium%3B119.0.6045.160%7CNot%253FA_Brand%3B24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0.0;uaw=0;epver=2;~oref=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959,207,0,0
1700690000000,253,Select any hotel and check details,403.0,Forbidden,Users 1-6,text,False,,1087,809,12,12,https://www.airbnb.com/,253,0,107
1700690000000,145,Check Rooms listing category,403.0,Forbidden,Users 1-10,text,False,,1087,811,12,12,https://www.airbnb.com/,145,0,88
1700690000000,152,Check prices after tax,403.0,Forbidden,Users 1-9,text,False,,1087,809,12,12,https://www.airbnb.com/,152,0,88
1700690000000,169,"Go to home page, select Trending category",403.0,Forbidden,Users 1-5,text,False,,1087,809,12,12,https://www.airbnb.com/,168,0,108
1700690000000,401,Check prices after tax,403.0,Forbidden,Users 1-8,text,False,,1087,807,12,12,https://www.airbnb.com/,400,0,343
1700690000000,172,Edit check-in and check-out time,403.0,Forbidden,Users 1-7,text,False,,1087,809,12,12,https://www.airbnb.com/,172,0,108
1700690000000,166,Check Rooms listing category,403.0,Forbidden,Users 1-11,text,False,,1087,807,12,12,https://www.airbnb.com/,165,0,115
1700690000000,178,Update number of guests and continue,403.0,Forbidden,Users 1-6,text,False,,1087,809,12,12,https://www.airbnb.com/,177,0,124
